DATE,Lasso Fixed_ret_Long,Lasso Fixed_ret_Short,Lasso Fixed_ret_LS,Market
2005-01-31,-0.009660545736551285,-0.0609055832028389,0.05124503746628761,-0.029962111450731754
2005-02-28,0.017589174211025238,0.008193147368729115,0.009396026842296124,0.015945175010710955
2005-03-31,-0.01978934183716774,-0.052269112318754196,0.032479770481586456,-0.03388165216892958
2005-04-29,-0.061651624739170074,-0.06293241679668427,0.0012807920575141907,-0.04698803462088108
2005-05-31,0.03830302134156227,0.06147134676575661,-0.023168325424194336,0.04216629229485989
2005-06-30,0.043407682329416275,0.0284146498888731,0.014993032440543175,0.030574551783502102
2005-07-29,0.0618022121489048,0.06361331790685654,-0.0018111057579517365,0.05712357833981514
2005-08-31,-0.0025984386447817087,-0.014161281287670135,0.011562842642888427,-0.008581781364046037
2005-09-30,0.0034633425530046225,0.014046167023479939,-0.010582824470475316,0.009752441360615195
2005-10-31,-0.02761268988251686,-0.03614840656518936,0.0085357166826725,-0.03486416097730398
2005-11-30,0.0358356349170208,0.04041401296854019,-0.004578378051519394,0.033107865042984484
2005-12-30,0.01460342202335596,0.005798990372568369,0.008804431650787592,0.012072895374149083
2006-01-31,0.07302321493625641,0.08764911442995071,-0.014625899493694305,0.074012590944767
2006-02-28,0.01442542765289545,0.010162939317524433,0.0042624883353710175,0.00363057829963509
2006-03-31,0.034429386258125305,0.045648932456970215,-0.01121954619884491,0.035496600158512595
2006-04-28,0.02106539160013199,-0.004543767310678959,0.025609158910810947,0.008303694380447268
2006-05-31,-0.03404446318745613,-0.06414935737848282,0.030104894191026688,-0.04483301341533661
2006-06-30,-0.013597722165286541,-0.00809870008379221,-0.005499022081494331,-0.009415263962000608
2006-07-31,-0.02540530450642109,-0.04386347159743309,0.018458167091012,-0.02285715937614441
2006-08-31,0.024775655940175056,0.01955166831612587,0.005223987624049187,0.02442009821534157
2006-09-29,0.004660299979150295,-0.004353520460426807,0.009013820439577103,0.008052239217795432
2006-10-31,0.056020304560661316,0.039968498051166534,0.01605180650949478,0.04465756230056286
2006-11-30,0.03376499190926552,0.036343932151794434,-0.0025789402425289154,0.02906771991401911
2006-12-29,0.025061750784516335,-0.01107797585427761,0.036139726638793945,0.013544631563127041
2007-01-31,0.025808991864323616,0.02087235450744629,0.004936637356877327,0.021048008091747762
2007-02-28,0.004458179231733084,-0.0032012842129915953,0.007659463444724679,0.0008013713406398893
2007-03-30,0.0008234875276684761,0.0072321402840316296,-0.0064086527563631535,0.005853643058799207
2007-04-30,0.024109551683068275,0.03477219492197037,-0.010662643238902092,0.025335208140313627
2007-05-31,0.019770922139286995,0.031478505581617355,-0.01170758344233036,0.022459843289107086
2007-06-29,-0.007795611396431923,-0.0018278430216014385,-0.005967768374830484,-0.00853327619843185
2007-07-31,-0.04213514178991318,-0.045318230986595154,0.0031830891966819763,-0.04419794343411922
2007-08-31,-0.027181297540664673,-0.01133367232978344,-0.015847625210881233,-0.012911464972421526
2007-09-28,0.011717449873685837,0.03182418644428253,-0.020106736570596695,0.02363010197877884
2007-10-31,0.01464302372187376,0.011926181614398956,0.002716842107474804,0.015764984488487243
2007-11-30,-0.08288771659135818,-0.09770531207323074,0.014817595481872559,-0.07860833443701268
2007-12-31,-0.006566833704710007,-0.029224051162600517,0.02265721745789051,-0.012163978861644864
2008-01-31,-0.056213658303022385,-0.03893972933292389,-0.017273928970098495,-0.04670030064880848
2008-02-29,-0.003314994741231203,-0.05155089125037193,0.04823589650914073,-0.02335474796127528
2008-03-31,-0.02918415330350399,-0.019463343545794487,-0.009720809757709503,-0.02623900957405567
2008-04-30,0.032002389430999756,0.018320336937904358,0.013682052493095398,0.029696826264262198
2008-05-30,0.009892254136502743,0.04836651310324669,-0.038474258966743946,0.030689933989197015
2008-06-30,-0.051510270684957504,-0.14396747946739197,0.09245720878243446,-0.08872429393231869
2008-07-31,-0.013682624325156212,0.02521558664739132,-0.03889821097254753,-0.0029717140132561326
2008-08-29,0.026320192962884903,0.0032043776009231806,0.023115815361961722,0.012775759934447706
2008-09-30,-0.10952506959438324,-0.12497430294752121,0.01544923335313797,-0.12146394774317741
2008-10-31,-0.17284636199474335,-0.2642573118209839,0.09141094982624054,-0.21050549298524857
2008-11-28,-0.17305709421634674,-0.14547112584114075,-0.027585968375205994,-0.1388177067041397
2008-12-31,0.022970175370573997,0.0638909712433815,-0.0409207958728075,0.03839888758957386
2009-01-30,-0.02194528840482235,-0.038587264716625214,0.016641976311802864,-0.024096839129924774
2009-02-27,-0.1426357924938202,-0.1168728843331337,-0.025762908160686493,-0.11364231482148171
2009-03-31,0.04172489419579506,0.2534535825252533,-0.21172868832945824,0.10633677281439305
2009-04-30,0.10002562403678894,0.4088611602783203,-0.30883553624153137,0.20000380650162697
2009-05-29,0.10962038487195969,0.11323465406894684,-0.003614269196987152,0.10027521848678589
2009-06-30,0.00014945297152735293,0.03958073630928993,-0.03943128333776258,0.023321916713030078
2009-07-31,0.07402630150318146,0.09017518907785416,-0.0161488875746727,0.0850785419344902
2009-08-31,0.025363236665725708,0.15250185132026672,-0.12713861465454102,0.055100204050540925
2009-09-30,0.060845471918582916,0.09381922334432602,-0.0329737514257431,0.07241794653236866
2009-10-30,-0.06992008537054062,-0.07177223265171051,0.0018521472811698914,-0.055079709738492966
2009-11-30,0.02504420094192028,0.01008802093565464,0.01495618000626564,0.025261404737830163
2009-12-31,0.061434920877218246,0.055992744863033295,0.005442176014184952,0.05565801076591015
2010-01-29,0.032933540642261505,-0.04914802685379982,0.08208156749606133,-0.011539185105357319
2010-02-26,0.039057452231645584,0.03377941623330116,0.005278035998344421,0.03480627480894327
2010-03-31,0.07464538514614105,0.08482307195663452,-0.01017768681049347,0.069712458178401
2010-04-30,0.0680244192481041,0.07411440461874008,-0.006089985370635986,0.06146026588976383
2010-05-28,-0.09232579171657562,-0.08597922325134277,-0.006346568465232849,-0.08032721728086471
2010-06-30,-0.05527665093541145,-0.09662123024463654,0.04134457930922508,-0.06065934561192989
2010-07-30,0.06541860848665237,0.059977319091558456,0.005441289395093918,0.05871293917298317
2010-08-31,-0.05578901246190071,-0.08271034061908722,0.026921328157186508,-0.053255904093384744
2010-09-30,0.11381358653306961,0.11362724751234055,0.00018633902072906494,0.09864715188741684
2010-10-29,0.029307439923286438,0.05883517861366272,-0.029527738690376282,0.04116511326283216
2010-11-30,0.007868035696446896,0.01614999771118164,-0.008281962014734745,0.012189660291187464
2010-12-31,0.08385691046714783,0.0875193402171135,-0.0036624297499656677,0.07013409920036792
2011-01-31,0.01787509210407734,0.013569946400821209,0.00430514570325613,0.01271978639997542
2011-02-28,0.04333223029971123,0.04248194396495819,0.0008502863347530365,0.036718173511326314
2011-03-31,0.005404451861977577,0.008094900287687778,-0.0026904484257102013,0.0076378776459023355
2011-04-29,0.009197035804390907,0.02172517590224743,-0.012528140097856522,0.01687323013320565
2011-05-31,-0.026329314336180687,-0.03163120895624161,0.005301894620060921,-0.020144695276394488
2011-06-30,-0.03927217796444893,-0.030931733548641205,-0.008340444415807724,-0.027439585700631142
2011-07-29,-0.01710379868745804,-0.03222310543060303,0.015119306743144989,-0.025375577807426452
2011-08-31,-0.09669164568185806,-0.09488707035779953,-0.0018045753240585327,-0.08117170706391334
2011-09-30,-0.12295091152191162,-0.1030305027961731,-0.019920408725738525,-0.1062276966869831
2011-10-31,0.12327384203672409,0.10343372821807861,0.019840113818645477,0.11084027364850044
2011-11-30,-0.03869011998176575,-0.024181155487895012,-0.014508964493870735,-0.023338566347956658
2011-12-30,0.0035703256726264954,-0.016079440712928772,0.019649766385555267,-0.0036199428781401367
2012-01-31,0.12782491743564606,0.07416675239801407,0.05365816503763199,0.08995329067111016
2012-02-29,0.03812821954488754,0.048513855785131454,-0.010385636240243912,0.03606265131384134
2012-03-30,0.03904416784644127,0.00046095310244709253,0.038583214743994176,0.01975725298980251
2012-04-30,-0.017569145187735558,-0.01956884004175663,0.0019996948540210724,-0.011977838951861487
2012-05-31,-0.08726996183395386,-0.08156745880842209,-0.005702503025531769,-0.07286318652331829
2012-06-29,0.03943560644984245,0.03415380418300629,0.005281802266836166,0.03486806992441416
2012-07-31,-0.008230622857809067,-0.013922206126153469,0.005691583268344402,-0.006630919642338995
2012-08-31,0.018014898523688316,0.03247569873929024,-0.014460800215601921,0.02562366724014282
2012-09-28,0.0375111922621727,0.0367363803088665,0.0007748119533061981,0.03543999176472425
2012-10-31,-0.015893176198005676,-0.022385600954294205,0.0064924247562885284,-0.017047612834721802
2012-11-30,0.0037386079784482718,0.0046878112480044365,-0.0009492032695561647,0.00034899557358585297
2012-12-31,0.014255478046834469,0.03887899965047836,-0.024623521603643894,0.021175821870565416
2013-01-31,0.07134941965341568,0.07153398543596268,-0.00018456578254699707,0.06862677745521069
2013-02-28,0.009655927307903767,0.0034378482960164547,0.006218079011887312,0.0033368808683007954
2013-03-28,0.03315138816833496,0.04518327862024307,-0.012031890451908112,0.033963337726891044
2013-04-30,-0.004078696481883526,0.005603863392025232,-0.009682559873908758,7.374087545031216e-06
2013-05-31,0.04362466558814049,0.053710710257291794,-0.010086044669151306,0.027900026831775903
2013-06-28,-0.009241728112101555,-0.019369876012206078,0.010128147900104523,-0.010538424458354711
2013-07-31,0.06621701270341873,0.07452932000160217,-0.008312307298183441,0.05703169535845518
2013-08-30,-0.011756254360079765,-0.012213663198053837,0.0004574088379740715,-0.019460249599069356
2013-09-30,0.04806666076183319,0.06571560353040695,-0.01764894276857376,0.05300729721784592
2013-10-31,0.030302664265036583,0.019968843087553978,0.010333821177482605,0.025572861172258855
2013-11-29,0.03274526819586754,0.046291276812553406,-0.013546008616685867,0.026410368364304306
2013-12-31,0.020565085113048553,0.028949430212378502,-0.008384345099329948,0.026385769434273242
2014-01-31,-0.008359239436686039,-0.0040886602364480495,-0.004270579200237989,-0.0005454740894492716
2014-02-28,0.04027099534869194,0.05356838181614876,-0.013297386467456818,0.04560485072433949
2014-03-31,0.004460265394300222,-0.0027228831313550472,0.00718314852565527,-0.0012865621523815208
2014-04-30,-0.023181265220046043,-0.05069860443472862,0.02751733921468258,-0.02777951303869486
2014-05-30,-0.004100691992789507,0.004376481752842665,-0.008477173745632172,0.004823119763750583
2014-06-30,0.034496061503887177,0.044148318469524384,-0.009652256965637207,0.042484492808580396
2014-07-31,-0.028768859803676605,-0.04632854461669922,0.017559684813022614,-0.04141687117516994
2014-08-29,0.03172716498374939,0.04230768233537674,-0.01058051735162735,0.034914439730346206
2014-09-30,-0.04365796968340874,-0.05812215432524681,0.014464184641838074,-0.0491894219070673
2014-10-31,0.01597781293094158,-0.0020648438949137926,0.018042656825855374,0.014905790961347521
2014-11-28,-0.02818896621465683,-0.004734445363283157,-0.023454520851373672,-0.0038786681834608316
2014-12-31,-0.001777478028088808,-0.003944169729948044,0.0021666917018592358,-0.0009729878220241517
2015-01-30,-0.03321706876158714,-0.018213525414466858,-0.015003543347120285,-0.022436470631510018
2015-02-27,0.07146413624286652,0.06893932074308395,0.0025248154997825623,0.0561725065112114
2015-03-31,-0.0070328256115317345,-0.01253862027078867,0.005505794659256935,-0.004998895234894008
2015-04-30,0.002383983228355646,0.012140261940658092,-0.009756278712302446,0.00978689684998244
2015-05-29,-0.004165269900113344,0.017188135534524918,-0.021353405434638262,0.00373105404432863
2015-06-30,-0.004088324494659901,-0.02704283408820629,0.02295450959354639,-0.013321601296775043
2015-07-31,-0.02235330455005169,-0.06487003713846207,0.04251673258841038,-0.031500631012022495
2015-08-31,-0.047773584723472595,-0.05543439835309982,0.007660813629627228,-0.05201743692159653
2015-09-30,-0.03840002045035362,-0.09094808995723724,0.05254806950688362,-0.056028499826788904
2015-10-30,0.0722174271941185,0.05090326815843582,0.021314159035682678,0.052900965139269826
2015-11-30,-0.0037669995799660683,0.0009831173811107874,-0.004750116961076856,0.005817832890897989
2015-12-31,-0.026535190641880035,-0.07797843217849731,0.05144324153661728,-0.041061507910490035
2016-01-29,-0.0974186509847641,-0.14944814145565033,0.05202949047088623,-0.08463022895157338
2016-02-29,0.01683155819773674,-0.01562710851430893,0.03245866671204567,0.0053500508191064
2016-03-31,0.061908748000860214,0.1042187511920929,-0.04231000319123268,0.08006833307445049
2016-04-29,0.06332018971443176,0.041591204702854156,0.021728985011577606,0.04221054799854755
2016-05-31,0.00197173235937953,-0.01808248646557331,0.02005421882495284,-0.002436890231911093
2016-06-30,0.00867499504238367,-0.011223429813981056,0.019898424856364727,0.0020134425220021514
2016-07-29,0.04276890680193901,0.05276533216238022,-0.009996425360441208,0.05142883583903313
2016-08-31,0.005720467772334814,0.022476108744740486,-0.016755640972405672,0.013776326226070524
2016-09-30,0.011212090030312538,0.004190562292933464,0.007021527737379074,0.013936981465667487
2016-10-31,-0.04098834842443466,-0.06462784856557846,0.0236395001411438,-0.046501078829169276
2016-11-30,0.05104462429881096,0.07692700624465942,-0.025882381945848465,0.058478587120771405
2016-12-30,0.017357874661684036,-0.009748215787112713,0.02710609044879675,0.01606265539303422
2017-01-31,0.012992785312235355,0.043375104665756226,-0.03038231935352087,0.025131841655820608
2017-02-28,0.01612018048763275,0.020798854529857635,-0.004678674042224884,0.016136295441538096
2017-03-31,0.009142772294580936,0.0023151261266320944,0.006827646167948842,0.005614815070293844
2017-04-28,-0.02318842150270939,0.007149185985326767,-0.030337607488036156,0.0018240537727251648
2017-05-31,-0.004930841736495495,-0.04370234161615372,0.03877149987965822,-0.016942941676825286
2017-06-30,0.02407536841928959,0.02988559566438198,-0.005810227245092392,0.02379350597038865
2017-07-31,-0.009335457347333431,-0.0026118007954210043,-0.006723656551912427,0.006325001869117841
2017-08-31,-0.007286110892891884,-0.010812397114932537,0.0035262862220406532,-0.012114966474473476
2017-09-29,0.07542196661233902,0.048133186995983124,0.027288779616355896,0.05057361647486687
2017-10-31,0.008920579217374325,-0.006462230812758207,0.015382810030132532,-0.001041008637548657
2017-11-30,0.038832854479551315,0.011041038669645786,0.02779181580990553,0.020466346479952335
2017-12-29,0.02582688070833683,0.0008101313724182546,0.025016749335918576,0.011612344527384267
2018-01-31,0.031255148351192474,0.019711660221219063,0.011543488129973412,0.02689216136932373
2018-02-28,-0.03518785908818245,-0.051948703825473785,0.016760844737291336,-0.04230080358684063
2018-03-29,0.0031073817517608404,0.004350109491497278,-0.0012427277397364378,0.0005673969222698361
2018-04-30,-0.0025655722711235285,0.01719280704855919,-0.019758379319682717,0.008256881136912853
2018-05-31,0.05237697437405586,0.032064039260149,0.02031293511390686,0.03763912040740251
2018-06-29,0.0009320834651589394,-0.0032747306395322084,0.004206814104691148,0.002222901626373641
2018-07-31,0.009465322829782963,-0.020403912290930748,0.02986923512071371,0.0038536441163159905
2018-08-31,0.020776765421032906,0.0440240204334259,-0.023247255012392998,0.021949081122875212
2018-09-28,-0.010467790067195892,-0.01627032272517681,0.005802532657980919,-0.015388056635856628
2018-10-31,-0.09447993338108063,-0.11075308918952942,0.01627315580844879,-0.0921117603778839
2018-11-30,-0.008061669766902924,-0.010296749882400036,0.0022350801154971123,-0.002688418675097637
2018-12-31,-0.11436285823583603,-0.1361515372991562,0.02178867906332016,-0.11242272257804871
2019-01-31,0.1379137635231018,0.13952109217643738,-0.0016073286533355713,0.12631629705429076
2019-02-28,0.04173143953084946,0.054149288684129715,-0.012417849153280258,0.042012492567300795
2019-03-29,-0.020605839788913727,-0.008981301449239254,-0.011624538339674473,-0.008835189160890877
2019-04-30,0.02170918881893158,0.012119079940021038,0.009590108878910542,0.01905050752684474
2019-05-31,-0.07344652712345123,-0.08836714923381805,0.014920622110366821,-0.0727615088224411
2019-06-28,0.05509892478585243,0.03926926851272583,0.015829656273126602,0.04694632515311241
2019-07-31,-0.007906473241746426,-0.025975698605179787,0.01806922536343336,-0.007345407723914832
2019-08-30,-0.06811793148517609,-0.05081434175372124,-0.01730358973145485,-0.04679220803081989
2019-09-30,0.02912973426282406,0.005440392531454563,0.023689341731369495,0.017046812595799564
2019-10-31,0.004349087830632925,0.0003651401202660054,0.00398394771036692,0.0017476792840170675
2019-11-29,0.009147005155682564,0.03632147237658501,-0.027174467220902443,0.02646971810609102
2019-12-31,0.024912897497415543,0.06840936094522476,-0.04349646344780922,0.04394083991646767
2020-01-31,-0.02211831510066986,-0.0304879080504179,0.00836959294974804,-0.020051197614520788
2020-02-28,-0.1058008149266243,-0.06053261458873749,-0.04526820033788681,-0.07885757014155388
2020-03-31,-0.20864278078079224,-0.275701105594635,0.06705832481384277,-0.22718650847673416
2020-04-30,0.11614479869604111,0.2796374559402466,-0.16349265724420547,0.16432855352759362
2020-05-29,0.0259111188352108,0.0817820131778717,-0.055870894342660904,0.06439816914498805
2020-06-30,0.0371566042304039,0.09591920673847198,-0.058762602508068085,0.05800562761723995
2020-07-31,0.03992350772023201,0.030876517295837402,0.009046990424394608,0.03614731319248676
2020-08-31,0.04621389880776405,0.030721358954906464,0.01549253985285759,0.0369395112618804
2020-09-30,-0.021711165085434914,-0.040974922478199005,0.01926375739276409,-0.03197282031178474
2020-10-30,0.030880523845553398,-0.019432896748185158,0.050313420593738556,0.0006173118599690497
2020-11-30,0.13911044597625732,0.28068602085113525,-0.14157557487487793,0.18572593331336976
2020-12-31,0.0761922225356102,0.07544692605733871,0.0007452964782714844,0.07370940819382668
2021-01-29,0.08677078783512115,0.12203792482614517,-0.03526713699102402,0.07491896413266659
2021-02-26,0.14720749855041504,0.044642116874456406,0.10256538167595863,0.07282814979553223
2021-03-31,0.026218106970191002,0.006854507606476545,0.019363599363714457,0.006949782161973417
2021-04-30,0.019341016188263893,-0.00301150931045413,0.022352525498718023,0.010632322286255658
2021-05-28,0.06415887176990509,-0.017392059788107872,0.08155093155801296,0.0104513852562377
2021-06-30,0.01779181696474552,0.01870441995561123,-0.0009126029908657074,0.02153424033895135
2021-07-30,-0.035087697207927704,-0.05113374814391136,0.016046050935983658,-0.04246551264077425
2021-08-31,0.004226263612508774,0.022256609052419662,-0.01803034543991089,0.017047674953937532
2021-09-30,-0.022380048409104347,-0.029410893097519875,0.007030844688415527,-0.031258616037666796
2021-10-29,0.03267112746834755,0.019093133509159088,0.013577993959188461,0.021737709268927576
2021-11-30,-0.04565087705850601,-0.0686546117067337,0.02300373464822769,-0.054530737176537517
